"genus","species","sample_start_date","sample_end_date","sample_value","sample_unit","sample_sex","sample_stage","sample_location","sample_lat_dd","sample_long_dd","sample_name","species_id_method","location_description"
"Culex","pipiens",2015-07-16,2015-07-22,175,"pool size","female","adult","Finale Emilia",44.833333,11.283333,"WN044B_9512","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-16,2015-07-22,200,"pool size","female","adult","Finale Emilia",44.833333,11.283333,"WN044B_9511","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-16,2015-07-22,200,"pool size","female","adult","Finale Emilia",44.833333,11.283333,"WN044B_9510","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-16,2015-07-22,110,"pool size","female","adult","Mirandola",44.886667,11.066667,"WN043A_9509","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-16,2015-07-22,180,"pool size","female","adult","Mirandola",44.886667,11.066667,"WN042A_9508","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-16,2015-07-22,76,"pool size","female","adult","Novi Di Modena",44.883333,10.9,"WN041A_9507","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-16,2015-07-22,91,"pool size","female","adult","Bondeno",44.883333,11.416667,"WN024A_9506","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-16,2015-07-22,200,"pool size","female","adult","Bondeno",44.883333,11.416667,"WN024A_9505","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-16,2015-07-22,161,"pool size","female","adult","Bondeno",44.883333,11.416667,"WN023A_9504","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-16,2015-07-22,200,"pool size","female","adult","Concordia Sulla Secchia",44.916667,10.983333,"WN021B_9503","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-16,2015-07-22,200,"pool size","female","adult","Concordia Sulla Secchia",44.916667,10.983333,"WN021B_9502","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-16,2015-07-22,23,"pool size","female","adult","Cortemaggiore",45,9.933333,"WN014A_9501","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-16,2015-07-22,200,"pool size","female","adult","Cortemaggiore",45,9.933333,"WN014A_9500","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-16,2015-07-22,200,"pool size","female","adult","Cortemaggiore",45,9.933333,"WN014A_9499","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-16,2015-07-22,200,"pool size","female","adult","Cortemaggiore",45,9.933333,"WN014A_9498","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-16,2015-07-22,200,"pool size","female","adult","Cortemaggiore",45,9.933333,"WN014A_9497","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-16,2015-07-22,197,"pool size","female","adult","Cadeo",44.966667,9.833333,"WN013A_9496","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-16,2015-07-22,200,"pool size","female","adult","Cadeo",44.966667,9.833333,"WN013A_9495","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-16,2015-07-22,84,"pool size","female","adult","Castelvetro Piacentino",45.1,9.983333,"WN006A_9494","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-16,2015-07-22,200,"pool size","female","adult","Castelvetro Piacentino",45.1,9.983333,"WN006A_9493","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-16,2015-07-22,200,"pool size","female","adult","Castelvetro Piacentino",45.1,9.983333,"WN006A_9492","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-16,2015-07-22,200,"pool size","female","adult","Caorso",45.05,9.866667,"WN005A_9491","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-16,2015-07-22,118,"pool size","female","adult","Caorso",45.05,9.866667,"WN005A_9490","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-16,2015-07-22,42,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_9489","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-16,2015-07-22,200,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_9488","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-16,2015-07-22,200,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_9487","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-16,2015-07-22,148,"pool size","female","adult","Calendasco",45.083333,9.6,"WN003A_9486","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-16,2015-07-22,65,"pool size","female","adult","Comacchio",44.7,12.183333,"COMA10_9485","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-16,2015-07-22,177,"pool size","female","adult","Comacchio",44.7,12.183333,"COMA02_9484","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-16,2015-07-22,182,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_9483","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-16,2015-07-22,200,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_9482","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,182,"pool size","female","adult","Argenta",44.615278,11.833333,"WN083A_9481","morphological","Emilia-Romagna"
"Culex","pipiens",2015-08-13,2015-08-19,50,"pool size","female","adult","Mirandola",44.886667,11.066667,"WN042A_9879","morphological","Emilia-Romagna"
"Culex","pipiens",2015-08-13,2015-08-19,50,"pool size","female","adult","Mirandola",44.886667,11.066667,"WN042A_9878","morphological","Emilia-Romagna"
"Culex","pipiens",2015-08-13,2015-08-19,50,"pool size","female","adult","Mirandola",44.886667,11.066667,"WN042A_9877","morphological","Emilia-Romagna"
"Culex","pipiens",2015-08-13,2015-08-19,50,"pool size","female","adult","Mirandola",44.886667,11.066667,"WN042A_9876","morphological","Emilia-Romagna"
"Culex","pipiens",2015-08-13,2015-08-19,14,"pool size","female","adult","Novi Di Modena",44.883333,10.9,"WN041A_9875","morphological","Emilia-Romagna"
"Culex","pipiens",2015-08-13,2015-08-19,50,"pool size","female","adult","Novi Di Modena",44.883333,10.9,"WN041A_9874","morphological","Emilia-Romagna"
"Culex","pipiens",2015-08-13,2015-08-19,50,"pool size","female","adult","Novi Di Modena",44.883333,10.9,"WN041A_9873","morphological","Emilia-Romagna"
"Culex","pipiens",2015-08-13,2015-08-19,50,"pool size","female","adult","Novi Di Modena",44.883333,10.9,"WN041A_9872","morphological","Emilia-Romagna"
"Culex","pipiens",2015-08-13,2015-08-19,50,"pool size","female","adult","Novi Di Modena",44.883333,10.9,"WN041A_9871","morphological","Emilia-Romagna"
"Culex","pipiens",2015-08-13,2015-08-19,50,"pool size","female","adult","Novi Di Modena",44.883333,10.9,"WN041A_9870","morphological","Emilia-Romagna"
"Culex","pipiens",2015-08-13,2015-08-19,31,"pool size","female","adult","Sissa Trecasali",44.9602,10.2616,"WN036A_9869","morphological","Emilia-Romagna"
"Culex","pipiens",2015-08-13,2015-08-19,50,"pool size","female","adult","Sissa Trecasali",44.9602,10.2616,"WN036A_9868","morphological","Emilia-Romagna"
"Culex","pipiens",2015-08-13,2015-08-19,50,"pool size","female","adult","Sissa Trecasali",44.9602,10.2616,"WN036A_9867","morphological","Emilia-Romagna"
"Culex","pipiens",2015-08-13,2015-08-19,12,"pool size","female","adult","Soragna",44.933333,10.116667,"WN035A_9866","morphological","Emilia-Romagna"
"Culex","pipiens",2015-08-13,2015-08-19,50,"pool size","female","adult","Soragna",44.933333,10.116667,"WN035A_9865","morphological","Emilia-Romagna"
"Culex","pipiens",2015-08-13,2015-08-19,50,"pool size","female","adult","Soragna",44.933333,10.116667,"WN035A_9864","morphological","Emilia-Romagna"
"Culex","pipiens",2015-08-13,2015-08-19,50,"pool size","female","adult","Soragna",44.933333,10.116667,"WN035A_9863","morphological","Emilia-Romagna"
"Culex","pipiens",2015-08-13,2015-08-19,50,"pool size","female","adult","Soragna",44.933333,10.116667,"WN035A_9862","morphological","Emilia-Romagna"
"Culex","pipiens",2015-08-13,2015-08-19,50,"pool size","female","adult","Soragna",44.933333,10.116667,"WN035A_9861","morphological","Emilia-Romagna"
"Culex","pipiens",2015-08-13,2015-08-19,50,"pool size","female","adult","Soragna",44.933333,10.116667,"WN035A_9860","morphological","Emilia-Romagna"
"Culex","pipiens",2015-08-13,2015-08-19,50,"pool size","female","adult","Soragna",44.933333,10.116667,"WN035A_9859","morphological","Emilia-Romagna"
"Culex","pipiens",2015-08-13,2015-08-19,50,"pool size","female","adult","Soragna",44.933333,10.116667,"WN035A_9858","morphological","Emilia-Romagna"
"Culex","pipiens",2015-08-13,2015-08-19,64,"pool size","female","adult","Bondeno",44.883333,11.416667,"WN024A_9857","morphological","Emilia-Romagna"
"Culex","pipiens",2015-08-13,2015-08-19,100,"pool size","female","adult","Bondeno",44.883333,11.416667,"WN024A_9856","morphological","Emilia-Romagna"
"Culex","pipiens",2015-08-13,2015-08-19,88,"pool size","female","adult","Bondeno",44.883333,11.416667,"WN023A_9855","morphological","Emilia-Romagna"
"Culex","pipiens",2015-08-13,2015-08-19,100,"pool size","female","adult","Bondeno",44.883333,11.416667,"WN023A_9854","morphological","Emilia-Romagna"
"Culex","pipiens",2015-08-13,2015-08-19,100,"pool size","female","adult","Bondeno",44.883333,11.416667,"WN023A_9853","morphological","Emilia-Romagna"
"Culex","pipiens",2015-08-13,2015-08-19,100,"pool size","female","adult","Bondeno",44.883333,11.416667,"WN023A_9852","morphological","Emilia-Romagna"
"Culex","pipiens",2015-08-13,2015-08-19,100,"pool size","female","adult","Bondeno",44.883333,11.416667,"WN023A_9851","morphological","Emilia-Romagna"
"Culex","pipiens",2015-08-13,2015-08-19,100,"pool size","female","adult","Bondeno",44.883333,11.416667,"WN023A_9850","morphological","Emilia-Romagna"
"Culex","pipiens",2015-08-13,2015-08-19,100,"pool size","female","adult","Bondeno",44.883333,11.416667,"WN023A_9849","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,200,"pool size","female","adult","Argenta",44.615278,11.833333,"WN083A_9480","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,73,"pool size","female","adult","Baricella",44.65,11.533333,"WN082B_9479","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,200,"pool size","female","adult","Baricella",44.65,11.533333,"WN082B_9478","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,200,"pool size","female","adult","Baricella",44.65,11.533333,"WN082B_9477","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,200,"pool size","female","adult","Baricella",44.65,11.533333,"WN082B_9476","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,215,"pool size","female","adult","Ferrara",44.839167,11.6175,"WN065A_9475","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,200,"pool size","female","adult","Ferrara",44.839167,11.6175,"WN065A_9474","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,200,"pool size","female","adult","Ferrara",44.839167,11.6175,"WN065A_9473","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,181,"pool size","female","adult","Poggio Renatico",44.766667,11.5,"WN064A_9472","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,112,"pool size","female","adult","San Pietro In Casale",44.7,11.4,"BONORD14_9471","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,145,"pool size","female","adult","San Martino In Rio",44.733333,10.783333,"WN076A_9470","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,200,"pool size","female","adult","San Martino In Rio",44.733333,10.783333,"WN076A_9469","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,44,"pool size","female","adult","Montecchio Emilia",44.683333,10.433333,"WN074A_9468","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,200,"pool size","female","adult","Montecchio Emilia",44.683333,10.433333,"WN074A_9467","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,76,"pool size","female","adult","Ostellato",44.75,11.933333,"WN068A_9466","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,200,"pool size","female","adult","Ostellato",44.75,11.933333,"WN068A_9465","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,200,"pool size","female","adult","Ostellato",44.75,11.933333,"WN068A_9464","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,200,"pool size","female","adult","Ostellato",44.75,11.933333,"WN068A_9463","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,200,"pool size","female","adult","Ostellato",44.75,11.933333,"WN068A_9462","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,168,"pool size","female","adult","Ostellato",44.75,11.933333,"WN067B_9461","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,119,"pool size","female","adult","Ostellato",44.75,11.933333,"WN066A_9460","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,200,"pool size","female","adult","Ostellato",44.75,11.933333,"WN066A_9459","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,185,"pool size","female","adult","Terre Del Reno",44.808124,11.405098,"WN063A_9458","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,77,"pool size","female","adult","Bagnolo In Piano",44.766667,10.683333,"WN057A_9457","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,200,"pool size","female","adult","Bagnolo In Piano",44.766667,10.683333,"WN057A_9456","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,200,"pool size","female","adult","Bagnolo In Piano",44.766667,10.683333,"WN057A_9455","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,145,"pool size","female","adult","Gattatico",44.8,10.466667,"WN056A_9454","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,47,"pool size","female","adult","Goro",44.85,12.3,"WN052A_9453","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,200,"pool size","female","adult","Goro",44.85,12.3,"WN052A_9452","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,200,"pool size","female","adult","Goro",44.85,12.3,"WN052A_9451","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,200,"pool size","female","adult","Goro",44.85,12.3,"WN052A_9450","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,206,"pool size","female","adult","Fiscaglia",44.270833,11.934722,"WN050A_9449","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,200,"pool size","female","adult","Fiscaglia",44.270833,11.934722,"WN050A_9448","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,200,"pool size","female","adult","Fiscaglia",44.270833,11.934722,"WN050A_9447","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,200,"pool size","female","adult","Fiscaglia",44.270833,11.934722,"WN050A_9446","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,200,"pool size","female","adult","Fiscaglia",44.270833,11.934722,"WN050A_9445","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,200,"pool size","female","adult","Fiscaglia",44.270833,11.934722,"WN050A_9444","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,200,"pool size","female","adult","Bondeno",44.883333,11.416667,"WN045A_9443","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,200,"pool size","female","adult","Bondeno",44.883333,11.416667,"WN045A_9442","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,200,"pool size","female","adult","Bondeno",44.883333,11.416667,"WN045A_9441","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,200,"pool size","female","adult","Bondeno",44.883333,11.416667,"WN045A_9440","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,200,"pool size","female","adult","Bondeno",44.883333,11.416667,"WN045A_9439","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,111,"pool size","female","adult","Mirandola",44.886667,11.066667,"WN043A_9438","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,200,"pool size","female","adult","Mirandola",44.886667,11.066667,"WN043A_9437","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,28,"pool size","female","adult","Fabbrico",44.866667,10.8,"WN040A_9436","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,200,"pool size","female","adult","Fabbrico",44.866667,10.8,"WN040A_9435","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,200,"pool size","female","adult","Fabbrico",44.866667,10.8,"WN040A_9434","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,77,"pool size","female","adult","Novellara",44.85,10.733333,"WN039A_9433","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,200,"pool size","female","adult","Novellara",44.85,10.733333,"WN039A_9432","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,200,"pool size","female","adult","Novellara",44.85,10.733333,"WN039A_9431","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,50,"pool size","female","adult","Brescello",44.9,10.516667,"WN038A_9430","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,11,"pool size","female","adult","Sissa Trecasali",44.9602,10.2616,"WN036A_9429","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,200,"pool size","female","adult","Sissa Trecasali",44.9602,10.2616,"WN036A_9428","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,200,"pool size","female","adult","Sissa Trecasali",44.9602,10.2616,"WN036A_9427","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-09,2015-07-15,200,"pool size","female","adult","Sissa Trecasali",44.9602,10.2616,"WN036A_9426","morphological","Emilia-Romagna"
